pathogen	strain	composition	shape_np	coating	coating_n	mono_poly	molar_mass	molar_volumes	electronegativities	polarizabilities	size_np	time	references	f(n,c,j,s)obs	concentration	biological_activity
Staphylococcus aureus	ATCC25923	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus aureus	ATCC25923	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus aureus	ATCC25923	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus aureus	ATCC25923	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus aureus	ATCC25923	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus aureus	ATCC25923	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-S	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-S	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-S	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-S	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-S	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-S	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-S	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-S	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-S	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-R	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-R	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-R	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-R	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-R	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-R	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-R	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Staphylococcus epidermidis	MET-R	Ag	Spherical	Lactose	Single	Monomer	107.868	10.300	1.930	7.900	35	24	J. Phys. Chem. B 2006; 110 (33) 16248-16253	0	MIC (uM)	62.58
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/G	Double	Monomer	196.967	10.200	2.540	6.100	2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	1	MIC (uM)	40.62
Pseudomonas aeruginosa	MDR	Au	Spherical	PDT/CPB	Double	Monomer	196.967	10.200	2.540	6.100	2.2	24	J. Am. Chem. Soc. 2013; 135 (35) 12940–12943	0	MIC (uM)	40.62
